,UF,regiao,data,internacoes,ano,pop,internacao_por_mil
2178,Santa Catarina,Sul,2014-10-01,38345,2014,6727148.0,5.700038114220172
2179,Santa Catarina,Sul,2014-11-01,35773,2014,6727148.0,5.317706701264785
2180,Santa Catarina,Sul,2014-12-01,32890,2014,6727148.0,4.8891447014396
2181,Rio Grande do Sul,Sul,2014-01-01,63431,2014,11207274.0,5.659806300800712
2182,Rio Grande do Sul,Sul,2014-02-01,57961,2014,11207274.0,5.171730431503683
2183,Rio Grande do Sul,Sul,2014-03-01,62697,2014,11207274.0,5.594313121995589
2184,Rio Grande do Sul,Sul,2014-04-01,62347,2014,11207274.0,5.563083404581703
2185,Rio Grande do Sul,Sul,2014-05-01,65723,2014,11207274.0,5.86431633597965
2186,Rio Grande do Sul,Sul,2014-06-01,63142,2014,11207274.0,5.634019476993245
2187,Rio Grande do Sul,Sul,2014-07-01,67770,2014,11207274.0,6.046965568968868
2188,Rio Grande do Sul,Sul,2014-08-01,65848,2014,11207274.0,5.87546980648461
2189,Rio Grande do Sul,Sul,2014-09-01,65575,2014,11207274.0,5.851110626901778
2190,Rio Grande do Sul,Sul,2014-10-01,67258,2014,11207274.0,6.001280953780554
2191,Rio Grande do Sul,Sul,2014-11-01,62363,2014,11207274.0,5.564511048806338
2192,Rio Grande do Sul,Sul,2014-12-01,59247,2014,11207274.0,5.286477336058706
2193,Mato Grosso do Sul,Centro-Oeste,2014-01-01,13048,2014,2619657.0,4.980804738941014
2194,Mato Grosso do Sul,Centro-Oeste,2014-02-01,12332,2014,2619657.0,4.7074865144559
2195,Mato Grosso do Sul,Centro-Oeste,2014-03-01,13768,2014,2619657.0,5.255649880881352
2196,Mato Grosso do Sul,Centro-Oeste,2014-04-01,13847,2014,2619657.0,5.285806500622028
2197,Mato Grosso do Sul,Centro-Oeste,2014-05-01,14497,2014,2619657.0,5.533930587095944
2198,Mato Grosso do Sul,Centro-Oeste,2014-06-01,13587,2014,2619657.0,5.186556866032461
2199,Mato Grosso do Sul,Centro-Oeste,2014-07-01,13825,2014,2619657.0,5.277408454618295
2200,Mato Grosso do Sul,Centro-Oeste,2014-08-01,14158,2014,2619657.0,5.4045243327657015
2201,Mato Grosso do Sul,Centro-Oeste,2014-09-01,13591,2014,2619657.0,5.188083783487685
2202,Mato Grosso do Sul,Centro-Oeste,2014-10-01,14088,2014,2619657.0,5.37780327729928
2203,Mato Grosso do Sul,Centro-Oeste,2014-11-01,12931,2014,2619657.0,4.936142403375709
2204,Mato Grosso do Sul,Centro-Oeste,2014-12-01,12708,2014,2619657.0,4.851016755246966
2205,Mato Grosso,Centro-Oeste,2014-01-01,14926,2014,3224357.0,4.629140011481359
2206,Mato Grosso,Centro-Oeste,2014-02-01,14431,2014,3224357.0,4.475621030797768
2207,Mato Grosso,Centro-Oeste,2014-03-01,16263,2014,3224357.0,5.043796329004512
2208,Mato Grosso,Centro-Oeste,2014-04-01,15836,2014,3224357.0,4.911366824455232
2209,Mato Grosso,Centro-Oeste,2014-05-01,16405,2014,3224357.0,5.087836117402633
2210,Mato Grosso,Centro-Oeste,2014-06-01,15718,2014,3224357.0,4.874770380575104
2211,Mato Grosso,Centro-Oeste,2014-07-01,15827,2014,3224357.0,4.908575570260985
2212,Mato Grosso,Centro-Oeste,2014-08-01,15799,2014,3224357.0,4.899891668323328
2213,Mato Grosso,Centro-Oeste,2014-09-01,15939,2014,3224357.0,4.943311178011616
2214,Mato Grosso,Centro-Oeste,2014-10-01,16328,2014,3224357.0,5.063955387074074
2215,Mato Grosso,Centro-Oeste,2014-11-01,15028,2014,3224357.0,4.660774225682826
2216,Mato Grosso,Centro-Oeste,2014-12-01,14158,2014,3224357.0,4.3909529869056065
2217,Goiás,Centro-Oeste,2014-01-01,28851,2014,6523222.0,4.422814369953989
2218,Goiás,Centro-Oeste,2014-02-01,27349,2014,6523222.0,4.192560056977978
2219,Goiás,Centro-Oeste,2014-03-01,29595,2014,6523222.0,4.536868437100562
2220,Goiás,Centro-Oeste,2014-04-01,31127,2014,6523222.0,4.771721704396999
2221,Goiás,Centro-Oeste,2014-05-01,31264,2014,6523222.0,4.792723595793612
2222,Goiás,Centro-Oeste,2014-06-01,28599,2014,6523222.0,4.384183153662408
2223,Goiás,Centro-Oeste,2014-07-01,28307,2014,6523222.0,4.3394199982769255
2224,Goiás,Centro-Oeste,2014-08-01,29743,2014,6523222.0,4.559556611747998
2225,Goiás,Centro-Oeste,2014-09-01,30722,2014,6523222.0,4.7096358210712435
2226,Goiás,Centro-Oeste,2014-10-01,30137,2014,6523222.0,4.61995621182293
2227,Goiás,Centro-Oeste,2014-11-01,27841,2014,6523222.0,4.26798290783297
2228,Goiás,Centro-Oeste,2014-12-01,27571,2014,6523222.0,4.226592318949133
2229,Distrito Federal,Centro-Oeste,2014-01-01,14731,2014,2852372.0,5.164473638080867
2230,Distrito Federal,Centro-Oeste,2014-02-01,14553,2014,2852372.0,5.102069435543471
2231,Distrito Federal,Centro-Oeste,2014-03-01,15985,2014,2852372.0,5.604107739102754
2232,Distrito Federal,Centro-Oeste,2014-04-01,15984,2014,2852372.0,5.60375715369524
2233,Distrito Federal,Centro-Oeste,2014-05-01,16208,2014,2852372.0,5.682288284978257
2234,Distrito Federal,Centro-Oeste,2014-06-01,14863,2014,2852372.0,5.210750911872645
2235,Distrito Federal,Centro-Oeste,2014-07-01,15397,2014,2852372.0,5.397963519484835
2236,Distrito Federal,Centro-Oeste,2014-08-01,14949,2014,2852372.0,5.240901256918803
2237,Distrito Federal,Centro-Oeste,2014-09-01,14903,2014,2852372.0,5.224774328173184
2238,Distrito Federal,Centro-Oeste,2014-10-01,14852,2014,2852372.0,5.206894472389997
2239,Distrito Federal,Centro-Oeste,2014-11-01,13938,2014,2852372.0,4.886459409922689
2240,Distrito Federal,Centro-Oeste,2014-12-01,13096,2014,2852372.0,4.591266496796351
2241,Rondônia,Norte,2015-01-01,9094,2015,1768204.0,5.143071727017923
2242,Rondônia,Norte,2015-02-01,8639,2015,1768204.0,4.885748476985687
2243,Rondônia,Norte,2015-03-01,9954,2015,1768204.0,5.629440946859073
2244,Rondônia,Norte,2015-04-01,9415,2015,1768204.0,5.324611866051654
2245,Rondônia,Norte,2015-05-01,9914,2015,1768204.0,5.606819122680415
2246,Rondônia,Norte,2015-06-01,9280,2015,1768204.0,5.248263209448684
2247,Rondônia,Norte,2015-07-01,9374,2015,1768204.0,5.30142449626853
2248,Rondônia,Norte,2015-08-01,9479,2015,1768204.0,5.360806784737508
2249,Rondônia,Norte,2015-09-01,9365,2015,1768204.0,5.296334585828332
2250,Rondônia,Norte,2015-10-01,9283,2015,1768204.0,5.249959846262083
2251,Rondônia,Norte,2015-11-01,8938,2015,1768204.0,5.054846612721157
2252,Rondônia,Norte,2015-12-01,8882,2015,1768204.0,5.0231760588710355
2253,Acre,Norte,2015-01-01,4034,2015,803513.0,5.0204539316725425
2254,Acre,Norte,2015-02-01,3705,2015,803513.0,4.6110019377408955
2255,Acre,Norte,2015-03-01,4142,2015,803513.0,5.1548637047564885
2256,Acre,Norte,2015-04-01,4071,2015,803513.0,5.066501724303154
2257,Acre,Norte,2015-05-01,4091,2015,803513.0,5.091392423022403
2258,Acre,Norte,2015-06-01,4166,2015,803513.0,5.184732543219587
2259,Acre,Norte,2015-07-01,4042,2015,803513.0,5.030410211160243
2260,Acre,Norte,2015-08-01,4114,2015,803513.0,5.120016726549539
2261,Acre,Norte,2015-09-01,4117,2015,803513.0,5.123750331357427
2262,Acre,Norte,2015-10-01,4150,2015,803513.0,5.164819984244188
2263,Acre,Norte,2015-11-01,3746,2015,803513.0,4.662027870115356
2264,Acre,Norte,2015-12-01,3866,2015,803513.0,4.81137206243085
2265,Amazonas,Norte,2015-01-01,13860,2015,3938336.0,3.5192528011830375
2266,Amazonas,Norte,2015-02-01,12955,2015,3938336.0,3.2894603202977093
2267,Amazonas,Norte,2015-03-01,15015,2015,3938336.0,3.8125238679482907
2268,Amazonas,Norte,2015-04-01,14308,2015,3938336.0,3.633006427079863
2269,Amazonas,Norte,2015-05-01,15143,2015,3938336.0,3.8450249039188122
2270,Amazonas,Norte,2015-06-01,14908,2015,3938336.0,3.785355033191683
2271,Amazonas,Norte,2015-07-01,14882,2015,3938336.0,3.7787532602601708
2272,Amazonas,Norte,2015-08-01,14464,2015,3938336.0,3.6726170646689362
2273,Amazonas,Norte,2015-09-01,14233,2015,3938336.0,3.6139628513158857
2274,Amazonas,Norte,2015-10-01,14099,2015,3938336.0,3.579938329284246
2275,Amazonas,Norte,2015-11-01,13598,2015,3938336.0,3.452727243180876
2276,Amazonas,Norte,2015-12-01,13317,2015,3938336.0,3.381377312651841
2277,Roraima,Norte,2015-01-01,2756,2015,505665.0,5.450248682428089
2278,Roraima,Norte,2015-02-01,2411,2015,505665.0,4.767978800193804
2279,Roraima,Norte,2015-03-01,2730,2015,505665.0,5.398831242027825
2280,Roraima,Norte,2015-04-01,2793,2015,505665.0,5.52341965530539
2281,Roraima,Norte,2015-05-01,3062,2015,505665.0,6.055392404061978
2282,Roraima,Norte,2015-06-01,2985,2015,505665.0,5.903117676722731
2283,Roraima,Norte,2015-07-01,3144,2015,505665.0,6.217555100708967
2284,Roraima,Norte,2015-08-01,3166,2015,505665.0,6.261062165663038
2285,Roraima,Norte,2015-09-01,3041,2015,505665.0,6.013862932969456
2286,Roraima,Norte,2015-10-01,2811,2015,505665.0,5.559016344813266
2287,Roraima,Norte,2015-11-01,2783,2015,505665.0,5.503643716689903
2288,Roraima,Norte,2015-12-01,2636,2015,505665.0,5.212937419042252
2289,Pará,Norte,2015-01-01,38735,2015,8175113.0,4.738160805850635
2290,Pará,Norte,2015-02-01,35881,2015,8175113.0,4.389052481598726
2291,Pará,Norte,2015-03-01,42959,2015,8175113.0,5.254850911540917
2292,Pará,Norte,2015-04-01,41190,2015,8175113.0,5.038462465289471
2293,Pará,Norte,2015-05-01,41785,2015,8175113.0,5.11124433387037
2294,Pará,Norte,2015-06-01,39510,2015,8175113.0,4.832960718708108
2295,Pará,Norte,2015-07-01,38562,2015,8175113.0,4.7169990188514825
2296,Pará,Norte,2015-08-01,39570,2015,8175113.0,4.8403000668003
2297,Pará,Norte,2015-09-01,38830,2015,8175113.0,4.749781440329938
2298,Pará,Norte,2015-10-01,39156,2015,8175113.0,4.789658564964179
2299,Pará,Norte,2015-11-01,37784,2015,8175113.0,4.621832138589399
2300,Pará,Norte,2015-12-01,36775,2015,8175113.0,4.498408768172379
2301,Amapá,Norte,2015-01-01,2595,2015,766679.0,3.384728158720925
2302,Amapá,Norte,2015-02-01,2471,2015,766679.0,3.2229916301346457
2303,Amapá,Norte,2015-03-01,3019,2015,766679.0,3.937762740338525
2304,Amapá,Norte,2015-04-01,2959,2015,766679.0,3.8595031297322606
2305,Amapá,Norte,2015-05-01,3062,2015,766679.0,3.9938487946063477
2306,Amapá,Norte,2015-06-01,3087,2015,766679.0,4.026456965692291
2307,Amapá,Norte,2015-07-01,3033,2015,766679.0,3.9560233161466534
2308,Amapá,Norte,2015-08-01,3088,2015,766679.0,4.027761292535729
2309,Amapá,Norte,2015-09-01,3093,2015,766679.0,4.034282926752917
2310,Amapá,Norte,2015-10-01,3041,2015,766679.0,3.966457930894155
2311,Amapá,Norte,2015-11-01,2825,2015,766679.0,3.684723332711604
2312,Amapá,Norte,2015-12-01,2550,2015,766679.0,3.326033450766227
2313,Tocantins,Norte,2015-01-01,7077,2015,1515126.0,4.6708986579333995
2314,Tocantins,Norte,2015-02-01,6763,2015,1515126.0,4.4636551679530285
2315,Tocantins,Norte,2015-03-01,7582,2015,1515126.0,5.00420427079992
2316,Tocantins,Norte,2015-04-01,7893,2015,1515126.0,5.20946772743653
2317,Tocantins,Norte,2015-05-01,7517,2015,1515126.0,4.961303548351754
2318,Tocantins,Norte,2015-06-01,7282,2015,1515126.0,4.806200936423769
2319,Tocantins,Norte,2015-07-01,6618,2015,1515126.0,4.367953556337889
2320,Tocantins,Norte,2015-08-01,7028,2015,1515126.0,4.638558113318628
2321,Tocantins,Norte,2015-09-01,6695,2015,1515126.0,4.418774412161101
2322,Tocantins,Norte,2015-10-01,6694,2015,1515126.0,4.418114401046513
2323,Tocantins,Norte,2015-11-01,6139,2015,1515126.0,4.051808232450634
2324,Tocantins,Norte,2015-12-01,5461,2015,1515126.0,3.6043206967605332
2325,Maranhão,Nordeste,2015-01-01,32898,2015,6904241.0,4.764897401466722
2326,Maranhão,Nordeste,2015-02-01,31972,2015,6904241.0,4.630776938406409
2327,Maranhão,Nordeste,2015-03-01,39622,2015,6904241.0,5.738791563040746
2328,Maranhão,Nordeste,2015-04-01,37389,2015,6904241.0,5.415367163457939
2329,Maranhão,Nordeste,2015-05-01,36215,2015,6904241.0,5.245326749167649
2330,Maranhão,Nordeste,2015-06-01,34798,2015,6904241.0,5.040090576212505
2331,Maranhão,Nordeste,2015-07-01,35745,2015,6904241.0,5.177252648046324
2332,Maranhão,Nordeste,2015-08-01,35996,2015,6904241.0,5.213607114815372
2333,Maranhão,Nordeste,2015-09-01,35135,2015,6904241.0,5.088901155101626
2334,Maranhão,Nordeste,2015-10-01,36098,2015,6904241.0,5.22838064314383
2335,Maranhão,Nordeste,2015-11-01,33143,2015,6904241.0,4.800382837157625
2336,Maranhão,Nordeste,2015-12-01,31896,2015,6904241.0,4.619769211416577
2337,Piauí,Nordeste,2015-01-01,16653,2015,3204028.0,5.197520121547003
2338,Piauí,Nordeste,2015-02-01,15184,2015,3204028.0,4.7390347400209984
2339,Piauí,Nordeste,2015-03-01,18345,2015,3204028.0,5.725605394210038
2340,Piauí,Nordeste,2015-04-01,18872,2015,3204028.0,5.890085854430735
2341,Piauí,Nordeste,2015-05-01,18417,2015,3204028.0,5.74807710794038
2342,Piauí,Nordeste,2015-06-01,16972,2015,3204028.0,5.297082297657823
2343,Piauí,Nordeste,2015-07-01,17130,2015,3204028.0,5.346395225010518
2344,Piauí,Nordeste,2015-08-01,17727,2015,3204028.0,5.53272318469127
2345,Piauí,Nordeste,2015-09-01,17703,2015,3204028.0,5.525232613447822
2346,Piauí,Nordeste,2015-10-01,17582,2015,3204028.0,5.487467650095442
2347,Piauí,Nordeste,2015-11-01,17204,2015,3204028.0,5.369491153011147
2348,Piauí,Nordeste,2015-12-01,16392,2015,3204028.0,5.116060159274514
2349,Ceará,Nordeste,2015-01-01,37878,2015,8904459.0,4.253823842638839
2350,Ceará,Nordeste,2015-02-01,34736,2015,8904459.0,3.9009669200565695
2351,Ceará,Nordeste,2015-03-01,42330,2015,8904459.0,4.753798069034851
2352,Ceará,Nordeste,2015-04-01,42121,2015,8904459.0,4.730326682395865
2353,Ceará,Nordeste,2015-05-01,42559,2015,8904459.0,4.779515521380917
2354,Ceará,Nordeste,2015-06-01,40835,2015,8904459.0,4.5859046574306195
2355,Ceará,Nordeste,2015-07-01,40948,2015,8904459.0,4.598594928675622
2356,Ceará,Nordeste,2015-08-01,40496,2015,8904459.0,4.547833843695614
2357,Ceará,Nordeste,2015-09-01,39426,2015,8904459.0,4.427669328366833
2358,Ceará,Nordeste,2015-10-01,40007,2015,8904459.0,4.492917537157507
2359,Ceará,Nordeste,2015-11-01,37450,2015,8904459.0,4.205758036507327
2360,Ceará,Nordeste,2015-12-01,35663,2015,8904459.0,4.0050720655797285
2361,Rio Grande do Norte,Nordeste,2015-01-01,12112,2015,3442175.0,3.5187054696521822
2362,Rio Grande do Norte,Nordeste,2015-02-01,11207,2015,3442175.0,3.255790307000661
2363,Rio Grande do Norte,Nordeste,2015-03-01,14285,2015,3442175.0,4.149992374007713
2364,Rio Grande do Norte,Nordeste,2015-04-01,14177,2015,3442175.0,4.118616862884659
2365,Rio Grande do Norte,Nordeste,2015-05-01,14252,2015,3442175.0,4.140405412275669
2366,Rio Grande do Norte,Nordeste,2015-06-01,13850,2015,3442175.0,4.023618787539855
2367,Rio Grande do Norte,Nordeste,2015-07-01,14313,2015,3442175.0,4.158126765780357
2368,Rio Grande do Norte,Nordeste,2015-08-01,13779,2015,3442175.0,4.002992294116366
2369,Rio Grande do Norte,Nordeste,2015-09-01,13461,2015,3442175.0,3.9106088446984826
2370,Rio Grande do Norte,Nordeste,2015-10-01,13466,2015,3442175.0,3.9120614146578836
2371,Rio Grande do Norte,Nordeste,2015-11-01,12531,2015,3442175.0,3.640430832249958
2372,Rio Grande do Norte,Nordeste,2015-12-01,11966,2015,3442175.0,3.4762904268376826
2373,Paraíba,Nordeste,2015-01-01,14526,2015,3972202.0,3.6569137219104166
2374,Paraíba,Nordeste,2015-02-01,13012,2015,3972202.0,3.2757649283697052
2375,Paraíba,Nordeste,2015-03-01,16377,2015,3972202.0,4.122902108200942
2376,Paraíba,Nordeste,2015-04-01,16055,2015,3972202.0,4.041838758451862
2377,Paraíba,Nordeste,2015-05-01,16214,2015,3972202.0,4.081866934259637
2378,Paraíba,Nordeste,2015-06-01,15008,2015,3972202.0,3.778256997000656
2379,Paraíba,Nordeste,2015-07-01,15707,2015,3972202.0,3.954229920834842
2380,Paraíba,Nordeste,2015-08-01,15621,2015,3972202.0,3.9325794609639693
2381,Paraíba,Nordeste,2015-09-01,15364,2015,3972202.0,3.8678798308847333
2382,Paraíba,Nordeste,2015-10-01,15290,2015,3972202.0,3.8492503654144476
2383,Paraíba,Nordeste,2015-11-01,14666,2015,3972202.0,3.69215865658393
2384,Paraíba,Nordeste,2015-12-01,13436,2015,3972202.0,3.382506730523775
2385,Pernambuco,Nordeste,2015-01-01,43102,2015,9345173.0,4.612220661939592
2386,Pernambuco,Nordeste,2015-02-01,39975,2015,9345173.0,4.277609413972326
2387,Pernambuco,Nordeste,2015-03-01,48770,2015,9345173.0,5.218736988603635
2388,Pernambuco,Nordeste,2015-04-01,46408,2015,9345173.0,4.965986183455351
2389,Pernambuco,Nordeste,2015-05-01,48317,2015,9345173.0,5.170262765601022
2390,Pernambuco,Nordeste,2015-06-01,44847,2015,9345173.0,4.798948077258709
2391,Pernambuco,Nordeste,2015-07-01,46328,2015,9345173.0,4.957425614271667
2392,Pernambuco,Nordeste,2015-08-01,45597,2015,9345173.0,4.879203413355751
2393,Pernambuco,Nordeste,2015-09-01,43033,2015,9345173.0,4.604837171018664
2394,Pernambuco,Nordeste,2015-10-01,43485,2015,9345173.0,4.653204386906481
2395,Pernambuco,Nordeste,2015-11-01,42869,2015,9345173.0,4.587288004192111
2396,Pernambuco,Nordeste,2015-12-01,40833,2015,9345173.0,4.369421518467341
2397,Alagoas,Nordeste,2015-01-01,12301,2015,3340932.0,3.681906725428713
2398,Alagoas,Nordeste,2015-02-01,11223,2015,3340932.0,3.359242271318303
2399,Alagoas,Nordeste,2015-03-01,14600,2015,3340932.0,4.370038061235607
2400,Alagoas,Nordeste,2015-04-01,13873,2015,3340932.0,4.152434111200108
2401,Alagoas,Nordeste,2015-05-01,14738,2015,3340932.0,4.411343900444547
2402,Alagoas,Nordeste,2015-06-01,13946,2015,3340932.0,4.174284301506287
2403,Alagoas,Nordeste,2015-07-01,14644,2015,3340932.0,4.3832080389543995
2404,Alagoas,Nordeste,2015-08-01,13982,2015,3340932.0,4.185059737821661
2405,Alagoas,Nordeste,2015-09-01,13753,2015,3340932.0,4.116515990148857
2406,Alagoas,Nordeste,2015-10-01,14142,2015,3340932.0,4.232950565889997
2407,Alagoas,Nordeste,2015-11-01,13592,2015,3340932.0,4.068325844405094
2408,Alagoas,Nordeste,2015-12-01,12798,2015,3340932.0,3.8306676101159796
2409,Sergipe,Nordeste,2015-01-01,7437,2015,2242937.0,3.3157418153073404
2410,Sergipe,Nordeste,2015-02-01,7137,2015,2242937.0,3.1819886158193476
2411,Sergipe,Nordeste,2015-03-01,8778,2015,2242937.0,3.9136186170186678
2412,Sergipe,Nordeste,2015-04-01,8410,2015,2242937.0,3.74954802564673
2413,Sergipe,Nordeste,2015-05-01,9093,2015,2242937.0,4.0540594764810605
2414,Sergipe,Nordeste,2015-06-01,7666,2015,2242937.0,3.417840090916508
2415,Sergipe,Nordeste,2015-07-01,8249,2015,2242937.0,3.677767141921507
2416,Sergipe,Nordeste,2015-08-01,8445,2015,2242937.0,3.765152565586996
2417,Sergipe,Nordeste,2015-09-01,8266,2015,2242937.0,3.6853464898924937
2418,Sergipe,Nordeste,2015-10-01,8346,2015,2242937.0,3.7210140097559585
2419,Sergipe,Nordeste,2015-11-01,7648,2015,2242937.0,3.4098148989472286
2420,Sergipe,Nordeste,2015-12-01,6677,2015,2242937.0,2.9769003766044255
2421,Bahia,Nordeste,2015-01-01,66236,2015,15203934.0,4.3565040469131215
2422,Bahia,Nordeste,2015-02-01,59746,2015,15203934.0,3.929640841640065
2423,Bahia,Nordeste,2015-03-01,75231,2015,15203934.0,4.948127241278474
2424,Bahia,Nordeste,2015-04-01,69063,2015,15203934.0,4.5424427651422326
2425,Bahia,Nordeste,2015-05-01,72068,2015,15203934.0,4.740088979602253
2426,Bahia,Nordeste,2015-06-01,67805,2015,15203934.0,4.459701022117039
2427,Bahia,Nordeste,2015-07-01,72460,2015,15203934.0,4.765871780290548
2428,Bahia,Nordeste,2015-08-01,70821,2015,15203934.0,4.658070733535149
2429,Bahia,Nordeste,2015-09-01,70196,2015,15203934.0,4.616962951825495
2430,Bahia,Nordeste,2015-10-01,70212,2015,15203934.0,4.6180153110372615
2431,Bahia,Nordeste,2015-11-01,67810,2015,15203934.0,4.460029884370716
2432,Bahia,Nordeste,2015-12-01,62891,2015,15203934.0,4.136495199203049
2433,Minas Gerais,Sudeste,2015-01-01,96308,2015,20869101.0,4.614860985147372
2434,Minas Gerais,Sudeste,2015-02-01,89652,2015,20869101.0,4.295920557382899
2435,Minas Gerais,Sudeste,2015-03-01,110437,2015,20869101.0,5.291890628158827
2436,Minas Gerais,Sudeste,2015-04-01,103617,2015,20869101.0,4.96509169225833
2437,Minas Gerais,Sudeste,2015-05-01,106205,2015,20869101.0,5.089102784063386
2438,Minas Gerais,Sudeste,2015-06-01,101743,2015,20869101.0,4.875293861484498
2439,Minas Gerais,Sudeste,2015-07-01,100885,2015,20869101.0,4.834180446967984
2440,Minas Gerais,Sudeste,2015-08-01,100061,2015,20869101.0,4.794696235357718
2441,Minas Gerais,Sudeste,2015-09-01,100024,2015,20869101.0,4.792923279253859
2442,Minas Gerais,Sudeste,2015-10-01,101027,2015,20869101.0,4.8409847649882
2443,Minas Gerais,Sudeste,2015-11-01,96787,2015,20869101.0,4.637813579032465
2444,Minas Gerais,Sudeste,2015-12-01,93412,2015,20869101.0,4.476091231721003
2445,Espírito Santo,Sudeste,2015-01-01,18451,2015,3929911.0,4.695017266294326
2446,Espírito Santo,Sudeste,2015-02-01,16889,2015,3929911.0,4.297552794452597
2447,Espírito Santo,Sudeste,2015-03-01,21029,2015,3929911.0,5.35101176591531
2448,Espírito Santo,Sudeste,2015-04-01,18965,2015,3929911.0,4.825809032316508
2449,Espírito Santo,Sudeste,2015-05-01,20061,2015,3929911.0,5.1046957551964915
2450,Espírito Santo,Sudeste,2015-06-01,19821,2015,3929911.0,5.043625669894306
2451,Espírito Santo,Sudeste,2015-07-01,20668,2015,3929911.0,5.259152179273271
2452,Espírito Santo,Sudeste,2015-08-01,19927,2015,3929911.0,5.070598290902771
2453,Espírito Santo,Sudeste,2015-09-01,18625,2015,3929911.0,4.73929307813841
2454,Espírito Santo,Sudeste,2015-10-01,19111,2015,3929911.0,4.862960000875338
2455,Espírito Santo,Sudeste,2015-11-01,18443,2015,3929911.0,4.692981596784253
2456,Espírito Santo,Sudeste,2015-12-01,18064,2015,3929911.0,4.5965417537445505
2457,Rio de Janeiro,Sudeste,2015-01-01,55317,2015,16550024.0,3.3424120714266032
2458,Rio de Janeiro,Sudeste,2015-02-01,50184,2015,16550024.0,3.0322614637900225
